Data
""
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 5690 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -67 SEQ: 16480 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -67 SEQ: 13037 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -67 SEQ: 5738 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -35 SEQ: 9802 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -37 SEQ: 9850 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 5865 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -65 SEQ: 16655 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -64 SEQ: 5913 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 5 SRC: 88b1e156a3a1 DEST: caef2954297c RSSI: -89 SEQ: 64723 CHNL: 1 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -64 SEQ: 16703 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -69 SEQ: 5961 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 9 SRC: 88b1e1286fe1 DEST: bc2f3d39faea RSSI: -93 SEQ: 0 CHNL: 0
