2024-02-29 20:39:09,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-7
2024-02-29 20:39:09,JBL E25BT,00:14:41:22:CE:7A,-7
2024-02-29 20:39:09,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-7
2024-02-29 20:39:09,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-7
2024-02-29 20:39:09,Unknown,68:D8:8C:3C:20:6F,-15
2024-02-29 20:39:09,Airdopes 190,65:DE:71:1A:8A:94,3
2024-02-29 20:39:09,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,0
2024-02-29 20:39:09,OPPO A77,30:7F:10:63:72:9E,-1
2024-02-29 20:39:09,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,0
2024-02-29 20:39:23,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-8
2024-02-29 20:39:23,AirPods Pro,41:42:11:A4:E5:AE,-8
2024-02-29 20:39:23,Airdopes 138,A2:5D:B6:45:56:56,-8
2024-02-29 20:39:23,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-8
2024-02-29 20:39:23,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-8
2024-02-29 20:39:23,JBL E25BT,00:14:41:22:CE:7A,-8
2024-02-29 20:39:23,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-8
2024-02-29 20:39:23,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-8
2024-02-29 20:39:23,Airdopes 190,65:DE:71:1A:8A:94,2
2024-02-29 20:39:23,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-1
2024-02-29 20:39:23,OPPO A77,30:7F:10:63:72:9E,-2
2024-02-29 20:39:23,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-1
2024-02-29 20:39:37,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-9
2024-02-29 20:39:37,AirPods Pro,41:42:11:A4:E5:AE,-9
2024-02-29 20:39:37,Airdopes 138,A2:5D:B6:45:56:56,-9
2024-02-29 20:39:37,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-9
2024-02-29 20:39:37,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-9
2024-02-29 20:39:37,JBL E25BT,00:14:41:22:CE:7A,-9
2024-02-29 20:39:37,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-9
2024-02-29 20:39:37,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-9
2024-02-29 20:39:37,Unknown,68:D8:8C:3C:20:6F,-16
2024-02-29 20:39:37,OPPO A77,30:7F:10:63:72:9E,-3
2024-02-29 20:39:37,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-2
2024-02-29 20:39:37,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-2
2024-02-29 20:39:51,Unknown,70:DD:A8:50:80:6B,-17
2024-02-29 20:39:51,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-10
2024-02-29 20:39:51,AirPods Pro,41:42:11:A4:E5:AE,-10
2024-02-29 20:39:51,Airdopes 138,A2:5D:B6:45:56:56,-10
2024-02-29 20:39:51,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-10
2024-02-29 20:39:51,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-10
2024-02-29 20:39:51,JBL E25BT,00:14:41:22:CE:7A,-10
2024-02-29 20:39:51,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-10
2024-02-29 20:39:51,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-10
2024-02-29 20:39:51,Unknown,68:D8:8C:3C:20:6F,-18
2024-02-29 20:39:51,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-3
2024-02-29 20:39:51,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-3
2024-02-29 20:40:09,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-11
2024-02-29 20:40:09,AirPods Pro,41:42:11:A4:E5:AE,-11
2024-02-29 20:40:09,Airdopes 138,A2:5D:B6:45:56:56,-11
2024-02-29 20:40:09,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-11
2024-02-29 20:40:09,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-11
2024-02-29 20:40:09,JBL E25BT,00:14:41:22:CE:7A,-11
2024-02-29 20:40:09,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-11
2024-02-29 20:40:09,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-11
2024-02-29 20:40:09,Unknown,68:D8:8C:3C:20:6F,-19
2024-02-29 20:40:09,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-4
